file_path,abs_path,label,display_name,country,split,width,height,orig_width,orig_height,source,source_url,sha256,created_at
train\satay\satay_b38b3a2ef060.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b38b3a2ef060.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f62bc59c451b,
train\satay\satay_b4bdae6d8e84.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b4bdae6d8e84.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,657db4462233,
train\satay\satay_b5009f92a966.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b5009f92a966.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,83c73f52ba92,
train\satay\satay_b6cdf12784e2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b6cdf12784e2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,b73ff8d5dc66,
train\satay\satay_b72e112d1dc0.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b72e112d1dc0.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,430c515bacf4,
train\satay\satay_b74a4b63dc40.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b74a4b63dc40.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,40f9c3e4c21d,
train\satay\satay_b83fcbf5965c.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b83fcbf5965c.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,6a31b0665a06,
train\satay\satay_b8772e78a0a5.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b8772e78a0a5.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,eb8e9ed0c0b9,
train\satay\satay_ba3c1b3ddbe4.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ba3c1b3ddbe4.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,3bd712ec5726,
train\satay\satay_ba4a7632c400.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ba4a7632c400.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,66af7135bd10,
train\satay\satay_ba92ac551586.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ba92ac551586.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,00f611365c39,
train\satay\satay_bec1ecae4f25.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_bec1ecae4f25.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a3487153360a,
train\satay\satay_beedacfc54a6.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_beedacfc54a6.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,2fc6ddd222e8,
train\satay\satay_bf645bb8fec3.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_bf645bb8fec3.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a98341b46cf9,
train\satay\satay_c05c8b65d062.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c05c8b65d062.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ae853619603c,
train\satay\satay_c10ba88ed941.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c10ba88ed941.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ec20c74a16b5,
train\satay\satay_c14046b9f0cb.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c14046b9f0cb.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,0525fbdb0b72,
train\satay\satay_c190cd4832d6.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c190cd4832d6.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1f2e5c5e6904,
train\satay\satay_c25f351811fb.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c25f351811fb.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,049554725c4c,
train\satay\satay_c2b588c8f28a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c2b588c8f28a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,cb379c87e70a,
train\satay\satay_c415a02ac2f9.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c415a02ac2f9.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,42d45827f650,
train\satay\satay_c59dcbde1a34.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c59dcbde1a34.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,b26b64e1a15f,
train\satay\satay_c5fbc6d1a7cc.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c5fbc6d1a7cc.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,6b7d06413b13,
train\satay\satay_c6971707b433.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c6971707b433.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7720a053213a,
train\satay\satay_c79dee6976f7.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c79dee6976f7.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f626b578b8be,
train\satay\satay_c83d9e059557.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c83d9e059557.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,e6630a1b469a,
train\satay\satay_c8c6d34c546c.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c8c6d34c546c.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,855cab953f7d,
train\satay\satay_c9f996c9a26c.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_c9f996c9a26c.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ccb1bea1f2ef,
train\satay\satay_ca588e92fea2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ca588e92fea2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,643708f9fdeb,
train\satay\satay_cb05b685c196.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_cb05b685c196.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1b1cd724cc10,
train\satay\satay_cb38a2dd6dfd.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_cb38a2dd6dfd.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,9f2e0c2d9f05,
train\satay\satay_ce3cae16b0fc.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ce3cae16b0fc.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,07f2281b93e1,
train\satay\satay_cec59a5c41a2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_cec59a5c41a2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1f99659475ce,
train\satay\satay_cefb1bdc42cb.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_cefb1bdc42cb.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ccd204fa56e4,
train\satay\satay_cf99f7d7e49f.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_cf99f7d7e49f.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,9e12255572c0,
train\satay\satay_cfcc5e83f139.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_cfcc5e83f139.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,713c236d3259,
train\satay\satay_d0049ea939d7.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d0049ea939d7.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,143abe3562b9,
train\satay\satay_d0641bb33812.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d0641bb33812.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f62c0eba8564,
train\satay\satay_d0758d85b114.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d0758d85b114.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,6e986b110af9,
train\satay\satay_d09ed539b8ee.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d09ed539b8ee.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,18ffc66826b6,
train\satay\satay_d154cbd69a96.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d154cbd69a96.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,c0b123fd6650,
train\satay\satay_d1f0491f979e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d1f0491f979e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,96a71143cd41,
train\satay\satay_d28aa0b7d6b2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d28aa0b7d6b2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,582b5a132097,
train\satay\satay_d2a723c79834.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d2a723c79834.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,fe27748ca45e,
train\satay\satay_d37ee006539a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d37ee006539a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,70a0a63656fe,
train\satay\satay_d409da871a41.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d409da871a41.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,3c7086cf1cb9,
train\satay\satay_d4686a1ecfc0.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d4686a1ecfc0.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,fe4692ee45ab,
train\satay\satay_d601546e2789.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d601546e2789.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,8f682f52c8fd,
train\satay\satay_d6760bce437d.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d6760bce437d.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,85ab2787916b,
train\satay\satay_d6a59f90c2a1.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d6a59f90c2a1.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1295d9fb364f,
train\satay\satay_d6b73fa69316.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d6b73fa69316.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,486b67185035,
train\satay\satay_d6fd909058dd.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d6fd909058dd.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1fac76317eb7,
train\satay\satay_d7a87dd908fa.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d7a87dd908fa.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,0e674853995c,
train\satay\satay_d7f7243b376c.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d7f7243b376c.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,4b81eed140eb,
train\satay\satay_d8567d399e81.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d8567d399e81.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,cf43e9357e15,
train\satay\satay_d8f1d87b6a7e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d8f1d87b6a7e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f1b20682093c,
train\satay\satay_d985b36dcff5.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d985b36dcff5.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,cb268c398e35,
train\satay\satay_d9a7b625c662.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_d9a7b625c662.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,e87001c91750,
train\satay\satay_db1b96bc9fc1.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_db1b96bc9fc1.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,e9352568d8c2,
train\satay\satay_db1fe05153a1.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_db1fe05153a1.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,12d6174d1353,
train\satay\satay_dbc6be206ef1.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_dbc6be206ef1.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,b23dd8b08b8d,
train\satay\satay_dc11da515c4e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_dc11da515c4e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,e8dd3d7b33a2,
train\satay\satay_dc2ac615ee6a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_dc2ac615ee6a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,9da8431e25a0,
train\satay\satay_dd85fa372fb4.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_dd85fa372fb4.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,c84b5ceb7167,
train\satay\satay_dda5b7e441cc.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_dda5b7e441cc.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,2e820702b618,
train\satay\satay_ddb83c7fb9f2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ddb83c7fb9f2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,d6d3e4e446d8,
train\satay\satay_ddee3d7e8126.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ddee3d7e8126.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,47e6da74c6df,
train\satay\satay_de4646211906.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_de4646211906.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,116162ba0e43,
train\satay\satay_de4f4e6a9714.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_de4f4e6a9714.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,bb019c4c7493,
train\satay\satay_de6acb06dbe2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_de6acb06dbe2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,2de50834e932,
train\satay\satay_ded676ac26cd.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ded676ac26cd.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,9a0384f65cf5,
train\satay\satay_ded8cff0e065.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ded8cff0e065.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f987eddc4c7d,
train\satay\satay_df00589c0eab.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_df00589c0eab.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1ce4a566cada,
train\satay\satay_dfc18efa5b83.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_dfc18efa5b83.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,2c294373efb4,
train\satay\satay_e0911bb8782e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e0911bb8782e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f8061ba12974,
train\satay\satay_e098042126ef.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e098042126ef.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f9b64c03ec69,
train\satay\satay_e0e1155870ce.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e0e1155870ce.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a6e59abc51fb,
train\satay\satay_e1a491570b65.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e1a491570b65.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1ed0632b9695,
train\satay\satay_e254d66651d8.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e254d66651d8.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,fdc1448e0610,
train\satay\satay_e258d9a11e04.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e258d9a11e04.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,4d5e2506f79b,
train\satay\satay_e44f235428d2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e44f235428d2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ac507f4ec7db,
train\satay\satay_e4c2fe985036.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e4c2fe985036.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7c49cbd57717,
train\satay\satay_e4d847f7c035.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e4d847f7c035.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,346cb5753e31,
train\satay\satay_e5ddaec7b7dc.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e5ddaec7b7dc.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,fcb143658936,
train\satay\satay_e6266de4a296.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e6266de4a296.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,bff79807ed3d,
train\satay\satay_e67b0d0856c0.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e67b0d0856c0.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1408dac83b68,
train\satay\satay_e693f9b25b23.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e693f9b25b23.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1b86887f02e1,
train\satay\satay_e7bbcbebeb98.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e7bbcbebeb98.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,53fa8e0518af,
train\satay\satay_e884c48ec9b3.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e884c48ec9b3.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1872596b775c,
train\satay\satay_e9f2b2ada169.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_e9f2b2ada169.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,161b73fed3a4,
train\satay\satay_eb17cffd5544.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_eb17cffd5544.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,092518cfd842,
train\satay\satay_eb35e22929e3.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_eb35e22929e3.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,71b4736ee131,
train\satay\satay_eb523bedbe5c.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_eb523bedbe5c.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,73bd7d07ca83,
train\satay\satay_eb5f71d4efd2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_eb5f71d4efd2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a989c20314be,
train\satay\satay_eb91fecddf7e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_eb91fecddf7e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,5d7baaeac7c1,
train\satay\satay_ec45a230407a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ec45a230407a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,bc0db86f1748,
train\satay\satay_ed3f21f8d115.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ed3f21f8d115.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,b2f652a9c4e8,
train\satay\satay_ef055d57e599.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ef055d57e599.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,6e5518a35e60,
train\satay\satay_ef0f814e3b08.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ef0f814e3b08.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7b26136962e9,
train\satay\satay_efe04e193e2c.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_efe04e193e2c.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,d29f9a58400a,
train\satay\satay_f16955515c21.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f16955515c21.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,58d4da031505,
train\satay\satay_f24ae27a915f.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f24ae27a915f.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,86b2ca57495e,
train\satay\satay_f27590432f5b.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f27590432f5b.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,be67de8c5072,
train\satay\satay_f2cc61e55fd5.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f2cc61e55fd5.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,fc30d18f6fc6,
train\satay\satay_f3d7b14df949.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f3d7b14df949.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,9acfb21df6cf,
train\satay\satay_f3de059714bf.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f3de059714bf.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a35f214f9e47,
train\satay\satay_f40f24736b11.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f40f24736b11.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,c12ca4c2314e,
train\satay\satay_f4b488ab3af0.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f4b488ab3af0.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ecba3b16152a,
train\satay\satay_f60779288227.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f60779288227.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,916a951dc38b,
train\satay\satay_f6b0fcdf03ca.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f6b0fcdf03ca.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f664fd2af9d0,
train\satay\satay_f6d8ad6ab243.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f6d8ad6ab243.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,9627d527c04d,
train\satay\satay_f6e7d8e21d28.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f6e7d8e21d28.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,32d30c9bacc5,
train\satay\satay_f6f07d66ccff.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f6f07d66ccff.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,3867919ec6a1,
train\satay\satay_f7719d6cd814.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f7719d6cd814.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7bfe0d62a26b,
train\satay\satay_f8a92d3a9050.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f8a92d3a9050.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,db4cb1e0462c,
train\satay\satay_f8d3864e54ad.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f8d3864e54ad.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,e2e90bc07f99,
train\satay\satay_f8e447f20f34.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_f8e447f20f34.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,afb40c6a0b05,
train\satay\satay_fb2b70d8cd87.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_fb2b70d8cd87.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,0ee8159446cc,
train\satay\satay_fba428245d67.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_fba428245d67.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,e200c2e927c9,
train\satay\satay_fbd61d1887d2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_fbd61d1887d2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,5301d09c839d,
train\satay\satay_fc84c347b29a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_fc84c347b29a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1685bf279f32,
train\satay\satay_fca70108134d.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_fca70108134d.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,87a2d40462bb,
train\satay\satay_fce869c7d630.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_fce869c7d630.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,93ac42a78877,
train\satay\satay_fdc385634d5b.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_fdc385634d5b.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,2ba86b39a2b9,
train\satay\satay_fe698357d5cd.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_fe698357d5cd.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,134e1f066553,
train\satay\satay_ff8bbbbd808d.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ff8bbbbd808d.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f3c82360b59f,
train\satay\satay_ffb5cba6c12b.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ffb5cba6c12b.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ae8448a6927a,
train\satay\satay_ffff87d6affd.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ffff87d6affd.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ca0dbe2a0577,
val\satay\satay_022fcaed4f4f.jpg,D:\Machine Learning project\sea_food_dataset\val\satay\satay_022fcaed4f4f.jpg,satay,Satay / Saté,Indonesia / Malaysia,val,224,224,,,,,843cbf0f473f,
val\satay\satay_0aa0a132bf4f.jpg,D:\Machine Learning project\sea_food_dataset\val\satay\satay_0aa0a132bf4f.jpg,satay,Satay / Saté,Indonesia / Malaysia,val,224,224,,,,,83172b3e8a11,
val\satay\satay_0aed7068a9f3.jpg,D:\Machine Learning project\sea_food_dataset\val\satay\satay_0aed7068a9f3.jpg,satay,Satay / Saté,Indonesia / Malaysia,val,224,224,,,,,8ee451945d32,
